FST	Target Het.	ExpHetBP	MeanHetWP	NumMutsOnTree	Target Mean FST = 0.0395367
0.055969	0.204177	0.215254	0.203207	4
0.0874597	0.414184	0.732943	0.66884	5
0.0214948	0.305267	0.497214	0.486526	2
0.118892	0.217086	0.0968089	0.0852991	3
0.0555772	0.680659	0.824004	0.778208	17
0.0394812	0.491072	0.806753	0.774901	11
0.0522384	0.487203	0.133301	0.126338	2
0.0300143	0.225346	0.0538717	0.0522547	1
0.0258528	0.652964	0.813672	0.792637	22
0.0406291	0.544922	0.735767	0.705874	12
0	0.261075	0	0	0
0.0147489	0.545376	0.266979	0.263041	7
0.0306832	0.447241	0.460239	0.446117	9
0	0.0333935	0	0	0
0.0695307	0.480225	0.656951	0.611273	9
0.0271737	0.365611	0.544049	0.529265	9
0.0111316	0.508333	0.435911	0.431059	3
0.0577227	0.491439	0.621788	0.585896	14
0.0207426	0.628483	0.682315	0.668162	11
0.0215402	0.284824	0.0270682	0.0264851	2
0.0260713	0.380211	0.256343	0.24966	4
0	0.0831624	0	0	0
0.0415811	0.591733	0.415623	0.398341	7
0.0364605	0.23876	0.27869	0.268529	4
0.0277642	0.177457	0.499538	0.485668	2
0.0139314	0.140717	0.109864	0.108334	1
0	0.00553568	0	0	0
0.0394017	0.348475	0.159872	0.153572	4
0.0331702	0.134763	0.512962	0.495947	3
0.116545	0.225848	0.0733535	0.0648046	3
0.0174183	0.195297	0.54168	0.532245	3
0.0132903	0.4557	0.47974	0.473364	5
0	0.244142	0	0	0
0	0.108499	0	0	0
0.00494388	0.287086	0.0584677	0.0581787	3
0.0336868	0.620529	0.715901	0.691785	12
0.0108458	0.571387	0.048981	0.0484497	5
0.0584236	0.497828	0.570732	0.537388	10
0	0.133148	0	0	0
0.0399815	0.687558	0.859559	0.825193	25
0.00752952	0.255233	0.00887444	0.00880762	1
0.0562515	0.592567	0.765908	0.722825	12
0.0374276	0.265334	0.269346	0.259265	4
0.0286186	0.62739	0.383551	0.372575	10
0	0.0561247	0	0	0
0	0.238564	0	0	0
0.0855585	0.638096	0.644085	0.588978	13
0.0205027	0.659475	0.623781	0.610991	7
0.0327181	0.439531	0.600333	0.580691	4
0.0215753	0.287189	0.63519	0.621486	5
0.0132812	0.502494	0.389971	0.384792	4
0.0581808	0.532491	0.527445	0.496758	9
0.0674807	0.663633	0.45082	0.420398	11
0.0396754	0.558404	0.79959	0.767866	9
0.0228311	0.291863	0.360577	0.352344	5
0.00453149	0.0715625	0.00104583	0.00104109	1
0.108437	0.267968	0.254383	0.226799	1
0	0.146082	0	0	0
0.117795	0.277886	0.634693	0.559929	5
0.0483337	0.538601	0.730448	0.695143	10
0.0553528	0.623099	0.583411	0.551118	18
0.0151687	0.495808	0.690147	0.679678	10
0.1311	0.446692	0.74127	0.644089	6
0.00623006	0.44739	0.0806193	0.0801171	3
0.0226878	0.179117	0.249031	0.243381	5
0.0279313	0.627533	0.562325	0.546618	13
0.0347234	0.485516	0.361866	0.3493	5
0.0295872	0.554387	0.690258	0.669835	10
0.0226297	0.592654	0.676037	0.660739	10
0.0118887	0.093866	0.315976	0.31222	2
0.0508148	0.664604	0.715978	0.679596	13
